-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1667	-1667	-1667	-1667	-1667	-1667	-1867	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-1867	-1717	-1567	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1667	-1667	-1667	-1667	-1667
-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1667	-1667	-1667	-1667	-1667	-1667	-1867	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-2017	-1867	-1717	-1567	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1417	-1667	-1667	-1667	-1667	-1667
588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588
588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-327	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-342	-283	-283	-283	-283	-283	-283	-283
-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-270	-327	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-385	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-403	-342	-283	-283	-283	-283	-283	-283	-283
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-244	-295	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-348	-312	-312	-312	-312	-312	-312	-312	-312	-312	-312	-312	-312	-312	-312	-312	-312	-265	-219	-219	-219	-219	-219	-219	-219
